msno,city,bd,gender,registered_via,registration_init_time
wZBxTBHD7Wv34EVTtSmyOtdXXkozSHsRgAyZaWGJiyQ=,1,36,female,3,20141031
1grGbVodj4m3OZj1wWPZu758vSn5Wqp8MfeoqJNLhYM=,1,0,,7,20141031
hTpbckVFNnnZznoWeH5e27uEHhQwR/EDdVxmo95MZyc=,1,0,,9,20141031
PEwd92MxTuKI071PZsylZftLjsdXYVbwS/3F8tvt+AY=,1,0,,9,20141031
2E00yuVemTnyXSS67TiUOkiDzGnj+Ra5u42R+QAroRg=,7,21,female,3,20141031
CFT1jD+HEUAjEscyqVUjLY48MAk+srTy6aNl7THJJ8U=,12,25,female,3,20141031
EfrtEYu8xkG4hYw4dEvaN4Av1q+diPTXBhY6XxLCX5s=,1,0,,9,20141031
phtZNlro5PPxLP30mz92QJhbzFhCNHsZA9P4+QnG+VY=,5,17,male,3,20141101
JnONCZxHLlu08V7OqJ9lb9ER+PIrQCd/bubI4wDEeSs=,1,0,female,3,20141101
HYZNC6DTWqMoj7FjksHBeyj1HhDLwcgcR0LfsNcl3/o=,1,42,male,3,20141101
RhC62jVt/X9W6Zhm1wiEg/BLeNlDb+/qjd2fr7YG4Ts=,4,19,male,3,20141101
u5bkV9YZheKgKgUvvdg1f4VfjBzX6mblswG/Wqkl8CI=,4,21,female,3,20141101
dEroZGaUI0IL3AsG2bP5gpYJzzhEw0cx6QC1CDrdsRw=,1,0,,9,20141101
OSUMPJ9HNPgEpW1u/3N8MNhPx19jK67WiJ7hS3hQKH4=,1,17,male,3,20141101
RCvsy/L4woH3TEF5zWt2v9sjKiXOqNLRUL6U+K0LiKo=,1,0,,9,20141101
/pJacR+/89UDwf6K6ADflvJMZudkhh12Cx8thxWGigY=,6,19,male,3,20141101
VizGMuzDvmKDYcyKen+xyO6CoKr4ZN5qM8Mf9ypbNVg=,1,0,,9,20141101
7pG2m6nZuHZXHBoNml7D1lRTYltxnD+aIw3ULNTFL44=,14,41,male,3,20141101
ySCicMs1O+YiRcer3S2/zJSKeUNsK2MKJt2sI/uVH6s=,8,40,female,3,20141101
mvbBsVO9Kc0mweCPp5flz9X2rc0EbInis+rdpdtQEK0=,22,0,female,3,20141101
ESVo+lT5jnnu6N9cWXQlEvTo8zmOwNvmagld3vSOeZI=,4,20,female,3,20141101
Vf/uET/p/GayO3URHAzwCEdwIkW3x4vaA/XBL3CL1qM=,21,33,male,3,20141101
hF6vfPWyyfesBjck4mBZd7tbQVxaAEzX9nzduaFLreM=,5,26,female,3,20141101
XFzbXRu/XBtP57a4m7+ItqzBQcztasulGvKFxNXqzow=,5,18,female,3,20141101
Pv2CCsEfZyUUte3Jooy8wAlRfgL4S0sFclmD2Tw/VF0=,5,32,female,3,20141101
mlsuyquVwPXmJhd178ipGqdXJ6W7RSuDhd0fN+Pgn98=,13,20,female,3,20141101
VjsbfkTN67AmDeqvBPBx7tOBzfinCPPUvFzi0RqbHGc=,1,0,,9,20141101
2Dd2zaY3UQAbsnOW2ffCse4HYFpnBKkA3GNenPUYxdE=,1,0,,16,20141101
qgaq2+izSIxfWPAHYNFTLOnRuZFA/sqd5w3T9Wlx2nQ=,22,19,male,3,20141102
Tu5p/Y/bFIhuaUqFa8E0RW4Yhjp0wat5y0xzY6gHpuI=,4,25,male,3,20141102
NZn1fBPgUuAsl3jT5R649Yglx3KhOCr/REq+5+7QAMk=,1,0,,9,20141102
MgAojNKIVrrzMp5ylpq08C9dHe+ONRBTuHmzPQZrorc=,6,21,female,9,20141102
q7a3cgDX32yxVZ8+wgkltxBHvjLMam7gd4AGtA2Mnes=,1,0,,9,20141102
9PsKYLMT16EUzNo9gK8fs9fgjOcHL02Nd8o6DT4NtT0=,1,25,male,3,20141102
emYxjLMBJQVP6HxFW21e7E0pAj1/eZ32MlIIbRns9rk=,1,0,male,3,20141102
+xlb3Dfr5mATZ5R1BzB8DetezUWr3XQ5ykru8G0VjS8=,1,0,female,3,20141102
gljKAhd/+xuOsXIEElW3Yz8cfnvMboJBIVveBGDuVks=,13,35,female,9,20141102
kRqgRrKQ/dPESVdL9W9yUyzYu8JMi7exmtJ6VoZg3hA=,1,0,,7,20141102
hK4O65p55lILGSFbhgS8+FGbvmqcTKE9f2IOURg1eII=,14,19,male,3,20141102
NJnu9WpUAyWTHYjAZRhzTmkeIl3DEcVVXgCJhvC7yxU=,4,47,male,3,20141102
exx1ZbGQJ9Q33BEAmZkYksLsCo8IUwqOLwGkGGkLXUw=,1,0,,9,20141102
Y+k015/0c68IgOScVbBZchcYmJVumgSmfe0tzJppwHI=,5,40,male,3,20141102
K0q1EhRPFSbxqJpLDdpVPvgD0zX+SR2z7wjmglKMsPs=,22,0,female,3,20141102
jD5HqC4Fgel46liyrJojHZ2TfIpng4LITaWBYCfXIBs=,1,0,,9,20141102
k6YYrOlW9y+3hS8XSJq97J9E93gQQuJnadh8xWIwM9U=,1,0,,9,20141102
IPcy704aIqoa4MY5NBAKhVw1qZCWvQcYICBVMufSbcg=,5,0,male,3,20141102
V392CXPNaXuSvz2iK7U0HSCckPgqpIlyIdg5o1fRopk=,1,0,,9,20141102
xt3x86CidZyZhnU0dKjp5jF3XcapifSU0jSkIFfSn6g=,1,37,male,3,20141102
QfHDsSuOj/fEJrV5dldNJicnQLIK3DUJRGaAVA30w4U=,1,0,,9,20141102
y+LOUZKqfyQ5Lbe4Zw768/DxAz1CABcB/YxtYcNoquY=,1,0,,9,20141102
eK38+7qb7T2qOKih3NbpT/XNx5Ru2o/e3mLfK5EX8lg=,22,59,male,3,20141102
sSR1xl35JNYpLJPfkQ1lDvEUdPUzpuBx/7Y7U8jC6Go=,4,21,female,3,20141103
xl2x+4ts0gphKLrpojvb+rpM41CdLafUwUnWFfhkzUQ=,1,41,female,3,20141103
B+/aH/SNPQ+stYODGsci+OrqQZPYH2PSV6prF3ZddN4=,22,23,male,3,20141103
0uAjNEzX6IY+lZ+PYv9W31mZjHxUWkbFz9LL8m9G46k=,15,23,female,7,20141103
T8y+LdAj9+OlSO7+P7DjQmWr2YrvZHdEyjppDqYufo4=,1,20,male,3,20141103
/uh/wIPUrXMJ4+SemxfJQGowQmR7Aiqwi2qsSeA/528=,13,0,,9,20141103
de56x8jJXe+A+Mkep4eDQdi7IwdpnQ1Q+shrCZwe11U=,13,28,female,9,20141103
zKAcZFA1qAncHZD3Yo3lAdzZ2MrycX1bwE6rjFZLkvg=,11,19,male,3,20141103
gSQhnGXJqBkTEdLKfQWiMHRwbHnpgLFirbSZbL6EyeE=,15,32,male,3,20141103
6y2J7tNMZRyb6NuNCk4c7nlrogZUmAP0mqRB19vQTy0=,22,51,male,3,20141103
/ms0geKoQ943Zc5oleVhK7kA+ErnDACPfFNMqEPPogo=,1,0,,9,20141103
TWY6qfJ5GE2M5JclQ7REfxBw/GhZfwy2Zvfwu1Fp50Q=,6,23,male,3,20141103
XOeDF3tODQtUDkrDPfRKLiLunow3amTNumDx0zTzidI=,22,0,male,3,20141104
t1GbkczBMzZMs7qEZj3u5DYak1fKXdcmqRJ3adJHKgI=,1,37,male,3,20141104
Dfc1lbnvyedPRpWMzZ/E9qwmie7unFtMwCSLKulEnP4=,1,0,,7,20141104
HC3lKrjtYv3b0AiLhG8/InbtbgEpv7KZbQRTElW30NE=,22,46,male,3,20141104
8hW4+CV3D1oNM0CIsA39YljsF8M3m7g1LAX6AQd3C8I=,4,24,male,3,20141104
IpOVPDbzYshQZBG07YUZFlby5CL0+XlO9aWr2KgrFnQ=,14,17,male,3,20141104
VigElEDPbXAz4S4ujK4zubJQem/6OwabKoRSOm89muE=,1,0,female,3,20141104
+lkl5vyTsFd0RQlcpqvsrYx/6xy8lHu68XNB0p3bJZM=,14,24,female,9,20141104
6Go1RrU49G+E8hfEHzPuGF2zzqNop7QWMG1/CGRYy5g=,1,0,female,3,20141104
4RYyC9Ba0lfxI3xhN8JF0huBhymQts4vh72I6taMzsI=,21,18,female,3,20141104
MQj2U57K+/ujcPd9LdO3M3YhWxz9onFHs6HGOMGnjIM=,9,22,male,3,20141104
X8COLxQYyozr19dMVaG+LApygMplXN/6KdE1aIOzEVo=,1,0,female,3,20141104
t84bxc1uW5G1FSN7s3Ii2MQJsz3cii0WrPDtqzXB+YU=,1,0,,7,20141105
X6dPK6J3Psljy+yqsRy58vuDH9rwzUZkL9XPy4GuiYc=,13,25,female,3,20141105
+Eo4IPwvFeSVtJjVn4XnBbjoqnMVKRBV7aGJcyTYrY4=,8,17,male,3,20141105
b+Rowi/7IL8sZdhrlbgM3dgx7Uiynvbc77eqMlltgxM=,1,0,male,3,20141105
XOtdjEYPuLTlLrVtm+SuVU6G4RyBsuvoag1SETzPYBE=,22,22,male,3,20141105
BL606E+uheWhVgIY7I033xajuivn981vlZganzaINvA=,1,0,,9,20141105
zhMia8up4K+6lczqace41DZ1fEq4jsX0glZGpMCEFm4=,11,58,male,3,20141105
qNihWthSkKriY68ZShkDf6oAvKVu9PtVl7u3MK0AThI=,1,0,,9,20141105
uS9GoElh0PLII11/EmeefPAzcSdCPG7Be+fkPt87RCY=,15,25,male,3,20141105
c6BUd64hkmzv57CCpEtgJla5DGMKC7cGRs1U/pYMQvo=,4,20,male,3,20141105
NG3G6Wk3BSiGCSPrCLgHxzQRDzi4dKC65qzBVC2KqIg=,4,18,female,3,20141105
E/uVx7W2tpXWJ8KGwGfdfWREKN0/+/ocZjIul3hpldE=,1,43,female,3,20141105
uiPcr4cOH0IeoH6azvqH1uG9/OpEj7jM8PMYutV4OE0=,1,44,female,3,20141105
sX9mBKV6fHxZBuJpc9lcCyELD2dfwIQe7SC8ggH8ARo=,1,0,,7,20141105
P90crQiAKGIRJL37wZTwQkgJlwPgbFsK3R2r3CjmKPA=,17,53,male,3,20141105
q+MxirpW/jq/dcpbRHqnRVKHTpUVhZ2MkI5T0n9uAeI=,1,0,,9,20141105
tYZgovlGIvXTDj2+jTHoqqcx33hBS7xWNjgad3+/2X0=,13,36,female,3,20141105
3FmsUdicv0rbPRGcdGl35nElm/gNGbeq9+YIoGOTV28=,1,0,female,3,20141105
yjx4lSrZkYgvZz8CpcRIdcbYklAtSL0qqG4o58UP6mk=,1,0,,9,20141106
ZIWaC7Qea+QSZWwxt/6f/uZCl8JjGdSRomuBtArZu1w=,1,0,,9,20141106
IGck5VyIyVm1OJT11BbjO+JzOsin6DhtMkKTs12LZA0=,13,30,male,7,20141106
285QloHornDHJnPM/Doi9lzJwc+b7aIWblSNLL7W9PI=,1,0,,9,20141106
UMywj82tauRj2tBZRk/9tjE/kdi9YVMdOe541ufppes=,1,0,,9,20141106
qR4X+7d3BFwvtlFef4M0FMXWclK5PSwSRdYTAKPEkEI=,1,0,,9,20141106
ByfLlWMF4yPI4APb4hvLWy/AUia2xdUmLqAjCaqPAtQ=,4,24,female,3,20141106
iiY8KzLVogkkFkiQp1vwXuDM6QsjTLaXC2rslcPX1Ss=,1,0,,9,20141106
0B9tKMhsnwhj2ZEBAIVAEnDdzl4Zc4u8R4TsAqddyZg=,9,18,male,3,20141106
5WqYzzZp9D7zPw9Bh/vLfH8rnyX4zontMyIGtwhOQRg=,15,31,male,3,20141106
/XxgczO8zVaH2rVS8w4YpQPrhd8abNV+wZWLgRvlIjA=,1,25,female,3,20141106
6pBl8w/mT/ns8rhSoupx+a3OuRcgheIUT8np9GAcNfM=,1,0,male,3,20141106
kDkcJ0Yxba0RZ3iaM/y3PN+4X5eU75GwSVfvDNr9QZM=,9,27,female,3,20141106
zTBqXSZvT2+G80d0ioO+JJvHjH3QoZaFS3GfyoPHw0k=,1,0,male,3,20141106
kWkli+hgmY057UMQ65EN++I4N/ScJRWdkXahrvyY+IY=,18,0,male,3,20141106
IIgLbj17diFL9lneWMfqC/JFbgCL2hKxLRFNhjeDy0M=,4,31,female,3,20141107
TW8bEcKDh38eaQ7nMZRioBtfZXnKyPtgLiRQhz2blI8=,1,0,,7,20141107
iBn6A2DNnzLKlBmoag1BWGOh4CbKYXb3BQ4Ett6LpfA=,1,28,female,3,20141107
5fvQAgeqM0KSnihgUBNV9I02lesvYVKDEfjIzITyGq8=,1,0,male,3,20141107
Z9C2evb/MA7RBDzo7yenPgFEX46Db6CqqwgnWW/FftI=,1,0,male,3,20141107
BoMg8AAKMbmYHyqtbTElxdzdgeTmu2N6BBs6GFe8J0g=,1,0,female,3,20141107
/Zexjxy8QQ8+kGyV/sHZ+wMB0uTbz8hp49hd4VWMArY=,1,0,,9,20141107
ZoUIWb7o0Yjjkw/qxOWVm8J6UjO8Lfvnrp/zAKo18Io=,6,0,female,3,20141107
UhdJ95cPRRFEapMjNowm1aaguH/GybVeLnr1KTXdyjU=,1,0,,9,20141107
3TJtAqPwsViY4fKVWPClpwBCPek8OJYafi+fjq8+O8w=,1,29,male,3,20141107
+06Hfdqp8tBPUNRbBz/xIbTbFyFowYvCKUyuLpPvabk=,1,40,female,3,20141107
G8Au2fobv3+6iNRhxs5XTM7jViIxhKsrT/8MJb83bKw=,1,0,,9,20141107
HaIW2XC0e23uXQkY8ExPofYUETn0SLkKmoeaIumyTZU=,1,0,male,3,20141107
5/duq0uSDkNCtlNlpOeKg7Iqh/apd5dHllIvjF3KGyA=,1,0,,9,20141107
SGwxNBGRlKB5wu4qHhRlGb4ioe4S2iuNggXnBpCFLcE=,11,44,female,3,20141107
1oKDEOQN7noUegNuILvxLOZLHyX81h5E4PRd0QzqxzM=,22,22,male,3,20141108
4CsFSvFJjEjuUU6ry61dkhQOuQYSbS8FTWLd/eCK2u4=,5,17,female,3,20141108
nQBqfS9W08ssBUkYyq3bsfckdqSK4ENIUo59UdykHpY=,1,33,female,3,20141108
qGVKZJNvS7nzkNTTCv2hr9xaLKr90VTLw7RxTLrddyU=,1,0,,9,20141108
ZY6xcEnNDN70ags16koDNehdc9V1a/T+pMqwx15bC30=,13,27,male,3,20141108
xawOxSxR+vWo675yp+ASpMzoe6Mrf1jVRIHJyU9jGuA=,6,23,male,3,20141108
S2PGwZgwLwC606KXCrhBT0Yx9ipym5sJUD8slnMxp2U=,22,20,female,3,20141108
Ze9Xm3Gf8eu11OTNTMbdM+Y3hd7xkrc8r9sXOe1ZHfQ=,5,60,male,3,20141108
ic9oYBmyUxzkOBv00SXUAYwQNNFb7W+ImL3GIoGFo0Q=,1,19,female,3,20141108
AOffircoVkYHUGKuRn4SfnzphU8rM/3DS7qNHrFZuWk=,1,18,male,3,20141108
+ZFLW8IW4x3ho48+i4pEEBSYN3umcpZRKvvWDnv/ld8=,5,19,female,3,20141108
hAwVh+Ae2PF2JIRYs9SHKTbUKvvD5/TG4ratARq3A/E=,5,0,female,3,20141108
xgAl8XlekXZAOFlTl3rHMEXsa/pZDssSAv0w44eKmK4=,1,28,female,3,20141108
BgjCfimm+GO/8WEpmkQnhHCGEfehNm92CPS4KfEE0aM=,18,19,female,3,20141108
LIjsD5QXX3eg/wT64IssfhBxwED2VTfQrewyvNNbCAQ=,22,24,female,9,20141108
8NJ+e7ganMtrVy3HiPY3BcOWi0uYHprZA/q6djT7UcU=,1,0,,9,20141109
OutL08vm7WXH8IPIvfdrGGE33pNBaSFBXv7R30mP1vQ=,1,0,,9,20141109
KvrPQptaIIwSw4dZeB2jbxxXRxX1xEnYdzsp8V12LR0=,1,0,male,3,20141109
8kL9fHq/AQwnWsg6iD8pYewwGhKVJA1yU2kjR2t9pqM=,1,0,,9,20141109
QpNatgDeRhaKl9pJIe+Q9Q5AfwxZL44juyMTZT9CyVM=,4,24,male,3,20141109
DjDsnSuMmsYCu7gJ/az8JmLD+NKR6MJP85g37WM4Ikg=,1,25,female,3,20141109
lK+81fdpN+hD2xN8dqf9RpMPmgsyW3hACprvfYV1wDY=,12,22,male,3,20141109
qqMaRJurkfuSjLz+T3sigPgUexsEV5qPdnD7DIUs2wg=,21,0,female,3,20141109
YUd3u8ajXMT0vBSR60J7PVakfvheUnnxPwnzH5vP0kk=,22,43,male,3,20141109
RhbUlralvHsYo0+nzOL3m18Y2AaKdL4fpW8p2LG5c58=,1,0,,9,20141109
Xs3aC7irYJ/htsCpN5Mo0kvxAkIn0weaq2FBp0RQ3u8=,13,18,female,7,20141109
/YAT2NL2F1n4w6Y8zo2XJOnBGQ4AESEABss+PmmIqQs=,5,24,female,3,20141109
6GDUJe0yLoCvTtY9N+KnYKWN+M/z5KI5etSmrOANm/0=,13,21,female,3,20141110
VMzulG0lsRRlE5+3YRG4dP57DDhtojh595rWyO4W+Ss=,1,59,male,3,20141110
qFxnk8JoeI4+iVANdYAUY/CofSNpf6jTYHh6U2qcuBY=,6,46,female,3,20141110
e1sr8OO0E3QLOf2SquQ89xkElpD30TCpi0abQQopXEE=,1,0,,9,20141110
KzWX4r/FdTuodLOu4f+AZLLawYGe6Q1Ku2j8RC5bQfQ=,1,0,,9,20141110
qINAIriJQpJbT5CYWVARrDyOU8ZY124/JM+/I1/SbsI=,1,0,female,3,20141110
SJqADYwsIZ9PxxCJDiHj80lG/zPohcO7QR4/zgagong=,15,22,female,3,20141110
LJl6FxxVoE10tSKExbPKOGTT43SDOlt3m1GPLP0Xe+0=,22,0,female,3,20141110
B2asQqr4OZKWVoA36t9NObGLfwwuokxXBMvKP6R6Pd8=,5,37,female,3,20141110
ZfCHWeKxrj0NLuqRP6d85rx24IKuHea60JlHBHvwkYE=,1,24,female,3,20141111
jCouOigOisjpv3zB45B7wAnC6lfgn7cyzJsO1wz74Ow=,22,45,male,3,20141111
v9p08zG/SLVsDQCFkqxypKbDeKug3CJR63is2sakvDw=,22,46,female,3,20141111
izSvKhdffS7v8S8AhNrmswxUCYymU1AYn5rSzg9zqnQ=,5,22,male,3,20141111
nnDJhr9ljI/30K6HE3VlksVHJWCMexlnrCvwSFnOyPk=,4,0,,9,20141111
J0g/MFciSmAehbSTZ/6COPmwjwLzIyqgsWD6cH0THQY=,1,0,,7,20141111
bhPMsMinyn/s/bB7hD7CqDxC17bUARWIwA3DbhW07BM=,4,26,female,9,20141111
yvlakj+Uki707LxVkWsejDlZvjY3xr98lxDqke7AuOQ=,1,20,female,3,20141111
9/btRmoPezq3hjjCf97yvRZIiuGPMTAiBVmhpXz27/0=,1,0,,9,20141111
mTHdBoBlhC9kyn/qiFSsw74yN+hy4hjTPb5Pxgc//ok=,4,52,male,3,20141111
VCMelC0F/3/LnSeOwjMtsC0odGnAneLmgoJUpPeNYZE=,1,17,female,3,20141111
hUhXiEeEyPv+zqkOZKjkKeqEhbhaEh1BE+02nzD4N8Y=,1,0,,9,20141111
2RF5SQ65dB5I7LBPz7re6V16VFpMJtXwnoAlR5aXom8=,4,28,male,3,20141111
zeS6jamMQhNNQuLABvss00svimu98Cehmef0H97azbw=,9,20,male,3,20141111
9VJV85r+oixhpHBAwUbun/vK8I8dK8cs6FtpHpME/qk=,22,25,male,9,20141111
LhnXn9Jgo8Rb9h6Jr9Y0sEGg5C7QrLhGtg/DYK2aHZU=,1,0,,7,20141112
IJGI+eFRavGo576sr4KLA1btT69DMS8c5MIgcn/1jt0=,22,25,male,9,20141112
krLjAJMXcNaIszrdXA1t39kOIhsnScMxEt92PI6eK5E=,1,17,male,3,20141112
lrW4HogTn9nWAMGbD0tZ6pBsf6ImDgpU6yxCy0sN0Qs=,4,41,female,3,20141112
PKZNSqITSHKUmlGIrZmUBcn3pW1YGICJiDgDaB3DmxM=,4,16,male,3,20141112
NH2WAFtZNa3QvHGhq4aQ1/rB6DI8smONBD9zlrvLMqg=,1,0,male,3,20141112
pbi/ejO/F+q9/jDeGIImvRa9odE211c424ObPhFSkqo=,5,42,female,3,20141112
jspvQFwaMhj1NwRcbTvNEzombaXeDZqxHN67+Qtzeig=,1,0,male,3,20141112
KVRSvfrivdixvnYGyf3iq2FAFolzsk2hM5FnPYqMcb4=,1,0,,9,20141112
Olrzpy143DSC77OhWUWob4FgMoMh9GH7rFTc8eA5JRk=,1,0,,9,20141112
qhH/K4AQAWJrqX8dHx0A0ra6Y+r/tJCWkXFVpbLErlg=,1,45,female,3,20141112
7z/WIKt7GoMF87hCQdNSl8mqH3KLHodtq3tm7Fq7GW0=,1,0,,9,20141112
3CD2ucq1PXy2cSJlAZz6wxjs7ZO8ilmx5AbExEG6NMw=,3,20,male,3,20141112
8Fs5x3JD+uJ4IQzSoyirOBfsoDmJG6t/8GVd5yaIIlk=,1,0,,9,20141112
/t4uTZDQMgk9WtF6RJ+Ie4fGMhAf7ci6KOh/K59oOxE=,14,26,male,3,20141112
ig6zgBf32Ra18RjEs5CukIm9fElQ7hR1e8/mfOPHYyc=,1,0,,9,20141112
70mhYtuirPVMNNlgnZ2lsQOTAIvud4WwY4EFRUldAKA=,13,0,,9,20141112
i4dzwkz/+CRnhSucB7Fv2ZEI8EtVnv1Z/5ch0T7LxRk=,1,18,male,3,20141112
7En5oxB8/h1Op6L/cUkKds2D4lGdHTSmUaqUTTfGc2Q=,1,0,,7,20141113
yT9Hw016HZQN9LH6C/k707cp8PJ6+M9HuUnwb0YdPk8=,1,0,,7,20141113
2hWrwVNy8zNL4zXCV5OHbOtjudPKdGUSnW0PCo2MTXk=,1,24,female,9,20141113
4gbFt+YzhqdVXKi9QtNGXJC0HJNI7UnZrREE21zC9gc=,1,0,,9,20141113
i6DYBW2LjP/ESKjUBNuJ6H+FVGOYqdeOEgwf6MBuQJE=,5,17,male,9,20141113
/OKjUvV68Cc+TE+s57ILIMfVaDFwD11vz7K08hSaO3A=,5,37,female,3,20141113
p2CbXva1CnfVKNvUVgKwqFD/HWHe7wFphjydf+Hyqyg=,13,17,female,9,20141113
umTZ3gsW1WDVe7XfioYXVFRObB4lQGs1nLIml3nm144=,1,0,,9,20141113
nqDFmphyHRATWz3L1wuFx8BqUCuNDcZEe/QqxFD5CX0=,1,0,,9,20141113
tstpHthHgzC5rLXUmHwkGNOrZ9MaafUQDWLjzZxxwr0=,1,0,,9,20141113
B1vefMIc3zF23puUdntEai+huJJ3peiLHle83qN0SGs=,1,38,male,3,20141113
xYPYczYWex38H7EahgDJL/IzmJUGxLqibbtKaL2hGR8=,1,0,,4,20161223
p80xUzvq8nBE/ExNjM9Q6/9TZ1meicF6cFZK0YBpgek=,1,0,,4,20161223
qr8IVotaLLFgJ7b9bOAtSdFQq2BaefkkiZdUoggHoy8=,1,0,,4,20161223
dKb/fL1RaKObYERPM1R2jO8Tjaj2076cWSTCoP5H3B4=,1,0,,4,20161223
eOvxwd67VVh+j+0rnAwlh8+cVPwFzudbH03XHv9ZZAc=,1,0,,4,20161223
fOGpJSMlGChcL7LciKk87O/EJ8d7X+Gk4a+6W7Kl9Mg=,1,0,,9,20161223
JydF9tl9QM+KhuXZi1YL8e2NVFEIe38uKFYomxDbge4=,1,0,,4,20161223
BSA3gk5RX5gp0H+xiyTiL0myIK+oLKCaL9wH6jKBwZ0=,12,0,,9,20161223
3WyMhSx/6VqTWwZBpW8EeWVBWDhpUr6xg/S85UhiRU8=,1,18,female,4,20161223
/7XuYVGXYHPggWsdtok0JEurQ10CtUO1Y8dDgy1/B0M=,1,0,,7,20161223
gB3/kawEQSauWFArU9Z0kZo+ikw9GqJv0rXqNbpVnTY=,1,0,,7,20161223
kYA8h5iIv4zB8ppFquxWUIJJQZo/fVr4r9O2EY4+68M=,1,0,,4,20161223
7UoCieI9+B+4vL+LfHdtitFxZq44MiZr41qrTkrP83c=,1,0,,4,20161223
GovJmHUSsNem6DRayeG7VNFrhu4MVzX33wVY9g1UZAo=,1,0,,7,20161223
1IuXQUKaFFbOLhA2WeTb0WduFd5z6dqQmeK6a2tR4eI=,1,0,,4,20161223
ldR7QGb82H5W/ykVho29IS8qg4i/kvqKkEqQ4HkCREo=,1,0,,4,20161223
Y04VavfO4sjAP/oHRNDlBkq2g8s6pxqIbBN0DDt6DZU=,1,0,,4,20161223
tyD9keAfgL19+ZHWkF0BH72gMLJSwkhor/Xnos1nA3U=,1,0,,4,20161223
tNNNvubnwhLyvO+3V+GLhHDTcr+cYDZTtEfX8vQBnno=,1,0,,4,20161223
s90vhVVtzT+4qt0xU+k0Cp0rT2D5uN2PzlOJWj1DS9I=,1,0,,4,20161224
/T7IxNIG9t96tIebogoACLIku8wqCzHwLWiUp/t/OG4=,1,0,,4,20161224
2aFAPs3QmxD+bNcCe8beuWcI7SZHg1k+1irALOxiw3k=,15,23,female,4,20161224
slHvRYweesTMWRiOgjun5CKesntx5YLGPOZhfF8M4Zg=,1,0,,4,20161224
6EIUkOHGCpRx40y/OANwbQcA7nvd1UsCoksJVgzCi3w=,1,0,,4,20161224
6INi1JD9PfF81hmCYsxDc9jadrwGLHnZKA7fo93q2mg=,1,0,,4,20161224
jk6WQA2qSx3az+A3sZwCtQDDP/Lsw6kd0UdQ4gjbyOY=,1,0,,4,20161224
Zc7vmQFMcE6+TFZpFwyWJ3UcBrVLNS+lMiwB/+dPF6c=,1,0,,4,20161224
MEp9E6o7lRz6xJhBr5Chgf1KLfnNTYJI8/klm+qnViw=,1,0,,4,20161224
cdwAQBCECY9nm/0YGqqa2fL75fKrVxfezrgLxMOaMsY=,1,35,female,3,20161224
TfORmZl6jIZBZZfXLNyeh9soDxv6yphXemnJUSmkOPA=,1,18,male,4,20161224
MCqvVZFIy99jkChtAO/x9inX391sFiiWUjFx2oplSRM=,1,0,,4,20161224
2yd4qiOv1LExzC94f2DjLu0qwOk0Z1tstmBJWgmcCEg=,1,0,,4,20161224
cZARF3ku2dtmUWCD7hiUxxOpvNIgBLcWAuO0uH3upVI=,1,0,,4,20161224
8LIv8ViU9Rg5dPvtFvqwx+rmbG2UvH++x+nSfZARNBE=,1,0,,4,20161224
vKiCLIf6rgETFQ1J/qPDt6HeFp8TFR/S1zUpbBGYOvg=,1,0,,4,20161224
aW4IA1Wl1hB0/4id06Fn77rLUFgzjGbmx9mUUigN/74=,1,0,,11,20161224
RnGFlJLKI5TJbZbAln7UM6scpxEcn1BPa0GCTaNLdAk=,1,0,,4,20161224
SCCy62kacJuHu6Q/mgyl+r66wGwEEhDn2DTLmWSCaxg=,1,26,male,4,20161224
/eQXUT13BXr1kp9aUxIymWCese2kYGJ2H1SA+Ajowkc=,1,0,,4,20161224
i3OfbSkUhRSLhO9bEIUBu2jhQxs7DGU8ZZSxDZmLrAo=,4,17,female,9,20161224
wryKwHSLeUZO7XgKHFbwngvOqiRc/xvywJfJS5Uc7MI=,1,0,,4,20161224
OfqD7zX1+B4uGP3N/dFC8O02dOwROgCzIq8YmotqDIM=,1,0,,4,20161224
8pglMKV3oEeWTLIeuWpdr+PKMIyffLnhxiX6bbipC9M=,1,0,,4,20161224
1PeP23CxKaStvTQyn0lqWOarjY07LfBJbtOcIlRd5+I=,1,0,,4,20161224
KWJKLvEaRLKVMlsPs7gtJhZ7J+Yip1WYYiKdzCmgopc=,1,0,,4,20161224
eNGAEvnhW1Tn/CKr05zFuxwGpuv+5UsXSweqyWsbBkI=,1,0,,4,20161224
ZMyA/NqzPTyB+jKPugiLgNT66+sVze8rhBkBxMJKao4=,1,0,,4,20161224
jEiH/iwxCotDmbjaVUJLN45IpGfGLs9GSc2Sjb/65qU=,1,0,,4,20161224
zDOpZ7dR+GZXsNGz1pLivp1ywClpqyCmyX6WdE2mhbI=,1,0,,4,20161225
8Z6KsqZMD0oIzHTXFZDqs+tnIy7KYPVLiC2vX4jQD2k=,1,0,,4,20161225
zN2GlO4iqezXXFBmruJ+loNgtEuiR1gP4JAHKjn0gfo=,1,0,,4,20161225
3hrP5UDGbqDbX+KPFs7OkTPFog1WHHlVVLcK15VXOq8=,4,32,male,4,20161225
w634AEo80hipPw97/hz4z41ePKYuRCHhLlHVo4eEFQo=,1,0,,4,20161225
Bz6Opx48HacusYswzLVFkg5WQQvOuKogHbuSbKDruJo=,1,0,,4,20161225
